Bitrix ID,Название,Раздел (путь),Ссылка на сайт,Ёмкость (из названия),Напряжение (из названия),Технология (из названия),Бренд? (кандидат),MPN? (кандидат),Цена BYN (бэкап 2026-06-23),Статус цены,В наличии (бэкап),🟥 1С-код (заполнить),🟥 SKU (заполнить)
1767,"Аккумулятор Marathon L 2V375 V0 (AGM, 375Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1767/,375Ah,,AGM,Marathon,L 2V375 V0,791.5,ok,Y,,
1768,"Аккумулятор Sonnenschein Dryfit A602/415 для ИБП (GEL, OPzV, 415Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1768/,415Ah,,GEL,Sonnenschein,Dryfit A602/415,1210,ok,Y,,
1772,"Аккумулятор Marathon L2V425 (AGM, 425Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1772/,425Ah,,AGM,Marathon,L2V425,828,ok,Y,,
1773,"Аккумулятор Marathon L2V425 V0 (AGM, 425Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1773/,425Ah,,AGM,Marathon,L2V425 V0,836,ok,Y,,
1774,"Аккумулятор Sonnenschein Dryfit A602/500 для ИБП (GEL, OPzV, 500Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1774/,500Ah,,GEL,Sonnenschein,Dryfit A602/500,1340,ok,Y,,
1776,"Аккумулятор Marathon L2V470 (AGM, 470Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1776/,470Ah,,AGM,Marathon,L2V470,1008.5,ok,Y,,
1777,"Аккумулятор Marathon L2V470 V0 (AGM, 470Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1777/,470Ah,,AGM,Marathon,L2V470 V0,1010,ok,Y,,
1778,"Аккумулятор Sonnenschein Dryfit A602/415 Solar для ИБП (GEL, OPzV, 415)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1778/,,,GEL,Sonnenschein,Dryfit A602/415 Solar,1590,ok,Y,,
1779,"Аккумулятор Marathon L2V520 (AGM, 520Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1779/,520Ah,,AGM,Marathon,L2V520,1062,ok,Y,,
1780,"Аккумулятор Marathon L 2V520 V0 (AGM, 520Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1780/,520Ah,,AGM,Marathon,L 2V520 V0,1062.5,ok,Y,,
1781,"Аккумулятор Sonnenschein Dryfit A602/580 для ИБП (GEL, OPzV, 580Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1781/,580Ah,,GEL,Sonnenschein,Dryfit A602/580,1239,ok,Y,,
1783,"Аккумулятор Marathon L2V575 (AGM, 575Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1783/,575Ah,,AGM,Marathon,L2V575,1105,ok,Y,,
1784,"Аккумулятор Marathon L2V575 V0 (AGM, 575Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1784/,575Ah,,AGM,Marathon,L2V575 V0,1103.5,ok,Y,,
1785,"Аккумулятор Sonnenschein Dryfit A602/500 Solar для ИБП (GEL, OPzV, 500Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1785/,500Ah,,GEL,Sonnenschein,Dryfit A602/500 Solar,1830,ok,Y,,
1786,"Аккумулятор Sonnenschein Dryfit A602/750 Solar для ИБП (GEL, OPzV, 750Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1786/,750Ah,,GEL,Sonnenschein,Dryfit A602/750 Solar,1995,ok,Y,,
1787,"Аккумулятор Sonnenschein Dryfit A602/750 для ИБП (GEL, OPzV, 750Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1787/,750Ah,,GEL,Sonnenschein,Dryfit A602/750,2095,ok,Y,,
1789,"Аккумулятор Sonnenschein Dryfit A602/850 Solar для ИБП (GEL, OPzV, 850Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1789/,850Ah,,GEL,Sonnenschein,Dryfit A602/850 Solar,2270,ok,Y,,
1791,"Аккумулятор Sonnenschein Dryfit A602/1010 для ИБП (GEL, OPzV, 998Ah)",akkumulyatory/dlya_ibp/gelevye,https://microchips.by/catalog/akkumulyatory/dlya_ibp/gelevye/1791/,998Ah,,GEL,Sonnenschein,Dryfit A602/1010,1980,ok,Y,,
1796,"Аккумулятор CSB HR1221W F2 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1796/,5Ah,,AGM,CSB,HR1221W F2,60,ok,Y,,
1797,"Аккумулятор Ventura GP 12-2.3 (AGM, 2.3Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/1797/,2.3Ah,,AGM,Ventura,GP 12-2.3,26.8,ok,Y,,
20044,"Аккумулятор Itowa BT3613MH (NiMH, 2000mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20044/,2000mAh,,NiMH,,,,нет данных в бэкапе,,,
20045,"Аккумулятор Autec MBM06MH (NiMH, 750mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20045/,750mAh,,NiMH,,,,нет данных в бэкапе,,,
20047,"Аккумулятор ELCA LI-TE (Li-ion, 2200mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20047/,2200mAh,,Li-ion,,,,нет данных в бэкапе,,,
20049,"Аккумулятор ELCA PINC-07MH (NiMH, 700mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20049/,700mAh,,NiMH,,,,нет данных в бэкапе,,,
20050,"Аккумулятор ELCA PINC-GEH (NiMH, 1100mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20050/,1100mAh,,NiMH,,,,нет данных в бэкапе,,,
20051,"Аккумулятор HBC Radiomatic BA225030 / BA225000 (NiMH, 1500mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20051/,1500mAh,,NiMH,,,,нет данных в бэкапе,,,
20052,"Аккумулятор HBC Radiomatic BA213020 (NiMH, 2100mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20052/,2100mAh,,NiMH,,,,нет данных в бэкапе,,,
20053,"Аккумулятор HBC Radiomatic BA223030 / BA223000 (NIMH, 2100mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20053/,2100mAh,,NIMH,,,,нет данных в бэкапе,,,
20055,"Аккумулятор HBC Radiomatic BA214061 (NiMH, 1500mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20055/,1500mAh,,NiMH,,,,нет данных в бэкапе,,,
20056,"Аккумулятор HBC Radiomatic BA222060 / BA203060 (NiMH, 800mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20056/,800mAh,,NiMH,,,,нет данных в бэкапе,,,
20057,"Аккумулятор HBC Radiomatic BA209061 / BA209000 (NiMH, 800mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20057/,800mAh,,NiMH,,,,нет данных в бэкапе,,,
20059,"Аккумулятор HIAB XSDRIVE 4000 (NiMH, 1500mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20059/,1500mAh,,NiMH,,,,нет данных в бэкапе,,,
20060,"Аккумулятор HIAB HIDRIVE 4000 (NiMH, 1500mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20060/,1500mAh,,NiMH,,,,нет данных в бэкапе,,,
20061,"Аккумулятор HIAB COMBIDRIVE 5000 (NiMH, 1650mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20061/,1650mAh,,NiMH,,,,нет данных в бэкапе,,,
20063,"Аккумулятор NBB NANO (NiMH, 1500mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20063/,1500mAh,,NiMH,,,,нет данных в бэкапе,,,
20064,"Аккумулятор Gross Funk FUA16 (NiMH, 1500mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20064/,1500mAh,,NiMH,,,,нет данных в бэкапе,,,
20066,"Аккумулятор Gross Funk FUA50 (NiMH, 700mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20066/,700mAh,,NiMH,,,,нет данных в бэкапе,,,
20067,"Аккумулятор Hetronic 68300900 (NiMH, 2500mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20067/,2500mAh,,NiMH,,,,нет данных в бэкапе,,,
20069,"Аккумулятор Hetronic 68300510 (NiMH, 600mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20069/,600mAh,,NiMH,,,,нет данных в бэкапе,,,
20070,"Аккумулятор Hetronic 68303010 (NiMH, 2000mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20070/,2000mAh,,NiMH,,,,нет данных в бэкапе,,,
20071,"Аккумулятор Autec MH0707L (NiMH, 1300mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20071/,1300mAh,,NiMH,,,,нет данных в бэкапе,,,
20072,"Аккумулятор Autec NC0707L (NiMH, 700mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20072/,700mAh,,NiMH,,,,нет данных в бэкапе,,,
20073,"Аккумулятор Autec LBM02MH (NiMH, 1600mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20073/,1600mAh,,NiMH,,,,нет данных в бэкапе,,,
20074,"Аккумулятор Autec LPM02 (NiMH, 1400mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20074/,1400mAh,,NiMH,,,,нет данных в бэкапе,,,
20075,"Аккумулятор Autec AIRBM3V7L (Li-Pol, 1300mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20075/,1300mAh,,Li-Pol,,,,нет данных в бэкапе,,,
20077,"Аккумулятор IKUSI BT24IK (NiMH, 2400mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20077/,2400mAh,,NiMH,,,,нет данных в бэкапе,,,
20078,"Аккумулятор IKUSI BT06K (NiMH, 600mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20078/,600mAh,,NiMH,,,,нет данных в бэкапе,,,
20079,"Аккумулятор IKUSI BT06 (NiMH, 600mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20079/,600mAh,,NiMH,,,,нет данных в бэкапе,,,
20080,"Аккумулятор IKUSI BT12 (NiMH, 1300mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20080/,1300mAh,,NiMH,,,,нет данных в бэкапе,,,
20082,"Аккумулятор Scanreco 960 (NiMH, 2000mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20082/,2000mAh,,NiMH,,,,нет данных в бэкапе,,,
20084,"Аккумулятор IMET BE5500 (NiMH, 1700mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20084/,1700mAh,,NiMH,,,,нет данных в бэкапе,,,
20085,"Аккумулятор CS-MBE500BL (NiMH, 2000mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20085/,2000mAh,,NiMH,,,,нет данных в бэкапе,,,
20086,"Аккумулятор Schwing AK2 (NiMH, 2100mAh)",akkumulyatory/promyshlennye/dlya-pultov-upravleniya,https://microchips.by/catalog/akkumulyatory/promyshlennye/dlya-pultov-upravleniya/20086/,2100mAh,,NiMH,,,,нет данных в бэкапе,,,
20088,"Аккумулятор APC RBC7 (AGM, 17Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20088/,17Ah,,AGM,APC,RBC7,1590.6,ok,Y,,
20090,"Аккумулятор APC RBC43 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20090/,5Ah,,AGM,APC,RBC43,2345.3,ok,Y,,
20091,"Аккумулятор APC RBC4 (AGM, 12Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20091/,12Ah,,AGM,APC,RBC4,455.3,ok,Y,,
20092,"Аккумулятор APC RBC2 (AGM, 7Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20092/,7Ah,,AGM,APC,RBC2,285.6,ok,Y,,
20093,"Аккумулятор APC RBC143 (AGM, 5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20093/,5Ah,,AGM,APC,RBC143,1765.7,ok,Y,,
20094,"Аккумулятор APC RBC110 (AGM, 7Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20094/,7Ah,,AGM,APC,RBC110,348.9,ok,Y,,
20095,"Аккумулятор APC RBC6 (AGM, 12Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20095/,12Ah,,AGM,APC,RBC6,1230.4,ok,Y,,
20096,"Аккумулятор APC RBC55 (AGM, 17Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20096/,17Ah,,AGM,APC,RBC55,2035.3,ok,Y,,
20097,"Аккумулятор APC RBC48 (AGM, 7Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20097/,7Ah,,AGM,APC,RBC48,556.8,ok,Y,,
20098,"Аккумулятор APC RBC34 (AGM, 9Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20098/,9Ah,,AGM,APC,RBC34,1230.1,ok,Y,,
20099,"Аккумулятор APC RBC22 (AGM, 7Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20099/,7Ah,,AGM,APC,RBC22,705.3,ok,Y,,
20100,"Аккумулятор APC RBC17 (AGM, 9Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20100/,9Ah,,AGM,APC,RBC17,298.8,ok,Y,,
20101,"Аккумулятор APC RBC140 (AGM, 5.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20101/,5.5Ah,,AGM,APC,RBC140,3600.1,ok,Y,,
20102,"Аккумулятор APC RBC124 (AGM, 9Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20102/,9Ah,,AGM,APC,RBC124,426.9,ok,Y,,
20103,"Аккумулятор APC RBC123 (AGM, 7Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20103/,7Ah,,AGM,APC,RBC123,380.85,ok,Y,,
20104,"Аккумулятор APC RBC106 (AGM, 6Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20104/,6Ah,,AGM,APC,RBC106,254.8,ok,Y,,
20105,"Аккумулятор APC RBC105 (AGM, 72Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20105/,72Ah,,AGM,APC,RBC105,2230.8,ok,Y,,
20108,"Аккумулятор Delta DT 4045 (47) (AGM, 4.5Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20108/,4.5Ah,,AGM,Delta,DT 4045,19.2,ok,Y,,
20109,"Аккумулятор Delta DT 12008 (T13) (AGM, 0.8Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20109/,0.8Ah,,AGM,Delta,DT 12008,29.7,ok,Y,,
20110,"Аккумулятор Delta DT 12008 (T9) (AGM, 0.8Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20110/,0.8Ah,,AGM,Delta,DT 12008,27.3,ok,Y,,
20111,"Аккумулятор Delta DTM 1233 I (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20111/,33Ah,,AGM,Delta,DTM 1233 I,278.5,ok,Y,,
20112,"Аккумулятор Delta DTM 1240 I (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20112/,40Ah,,AGM,Delta,DTM 1240 I,330.9,ok,Y,,
20113,"Аккумулятор Delta DTM 1255 I (AGM, 55Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20113/,55Ah,,AGM,Delta,DTM 1255 I,325.8,ok,Y,,
20114,"Аккумулятор Delta DTM 1265 I (AGM, 65Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20114/,65Ah,,AGM,Delta,DTM 1265 I,470,ok,Y,,
20115,"Аккумулятор Delta DTM 1275 I (AGM, 75Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20115/,75Ah,,AGM,Delta,DTM 1275 I,,zero_or_invalid,Y,,
20116,"Аккумулятор Delta DTM 12100 I (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20116/,100Ah,,AGM,Delta,DTM 12100 I,745,ok,Y,,
20117,"Аккумулятор DTM 12120 I (AGM, 120Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20117/,120Ah,,AGM,DTM,12120 I,820,ok,Y,,
20118,"Аккумулятор Delta DTM 12150 I (AGM, 150Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20118/,150Ah,,AGM,Delta,DTM 12150 I,950,ok,Y,,
20119,"Аккумулятор Delta DTM 12200 I (AGM, 200Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20119/,200Ah,,AGM,Delta,DTM 12200 I,1165,ok,Y,,
20120,"Аккумулятор Delta DTM 12250 I (AGM, 250Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20120/,250Ah,,AGM,Delta,DTM 12250 I,1280,ok,Y,,
20121,"Аккумулятор Delta HR 6-15 (AGM, 15Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20121/,15Ah,,AGM,Delta,HR 6-15,55,ok,Y,,
20122,"Аккумулятор Delta HR 12-15 (AGM, 15Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20122/,15Ah,,AGM,Delta,HR 12-15,109,ok,Y,,
20123,"Аккумулятор Delta 12-26 (AGM, 26Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20123/,26Ah,,AGM,Delta,12-26,287,ok,Y,,
20124,"Аккумулятор Delta HR 12-40 (AGM, 40Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20124/,40Ah,,AGM,Delta,HR 12-40,390,ok,Y,,
20125,"Аккумулятор Delta HR 12-65 (AGM, 65Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20125/,65Ah,,AGM,Delta,HR 12-65,605,ok,Y,,
20126,"Аккумулятор Delta HR 12-100 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20126/,100Ah,,AGM,Delta,HR 12-100,708,ok,Y,,
20127,"Аккумулятор Delta CGD 1208 (AGM, 8Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20127/,8Ah,,AGM,Delta,CGD 1208,60.3,ok,Y,,
20128,"Аккумулятор Delta CGD 1212 (AGM, 12Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20128/,12Ah,,AGM,Delta,CGD 1212,122,ok,Y,,
20129,"Аккумулятор Delta CGD 1233 (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20129/,33Ah,,AGM,Delta,CGD 1233,237,ok,Y,,
20130,"Аккумулятор Delta CGD 1255 (AGM, 55Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20130/,55Ah,,AGM,Delta,CGD 1255,486,ok,Y,,
20131,"Аккумулятор Delta CGD 12100 (AGM, 100Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20131/,100Ah,,AGM,Delta,CGD 12100,750,ok,Y,,
20132,"Аккумулятор Delta CGD 12200 (AGM, 200Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20132/,200Ah,,AGM,Delta,CGD 12200,1120,ok,Y,,
20133,"Аккумулятор Delta HRL 12-180 X (AGM, 180Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20133/,180Ah,,AGM,Delta,HRL 12-180 X,2180,ok,Y,,
20134,"Аккумулятор Delta HRL 12-7.2 X (AGM, 7.2Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20134/,7.2Ah,,AGM,Delta,HRL 12-7.2 X,68,ok,Y,,
20135,"Аккумулятор HRL 12-9 (1234W) X (AGM, 9 Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20135/,9 Ah,,AGM,HRL,12-9 X,76.7,ok,Y,,
20136,"Аккумулятор Delta HRL 12-12 X (AGM, 12Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20136/,12Ah,,AGM,Delta,HRL 12-12 X,110.2,ok,Y,,
20137,"Аккумулятор HRL 12-18 X (AGM, 18Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20137/,18Ah,,AGM,HRL,12-18 X,140,ok,Y,,
20138,"Аккумулятор Delta HRL 12-26 X (AGM, 26Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20138/,26Ah,,AGM,Delta,HRL 12-26 X,268.8,ok,Y,,
20139,"Аккумулятор Delta HRL 12-33 X (AGM, 33Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20139/,33Ah,,AGM,Delta,HRL 12-33 X,330,ok,Y,,
20140,"Аккумулятор Delta HRL 12-45 X (AGM, 45Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20140/,45Ah,,AGM,Delta,HRL 12-45 X,431.7,ok,Y,,
20141,"Аккумулятор Delta HRL 12-55 X (AGM, 55Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20141/,55Ah,,AGM,Delta,HRL 12-55 X,,zero_or_invalid,Y,,
20142,"Аккумулятор Delta HRL 12-65 X (AGM, 65Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20142/,65Ah,,AGM,Delta,HRL 12-65 X,650.4,ok,Y,,
20143,"Аккумулятор Delta HRL 12-75 X (AGM, 75Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20143/,75Ah,,AGM,Delta,HRL 12-75 X,763.5,ok,Y,,
20144,"Аккумулятор Delta HRL 12-80 X (AGM, 80Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20144/,80Ah,,AGM,Delta,HRL 12-80 X,790.8,ok,Y,,
20145,"Аккумулятор Delta HRL 12-90 X (AGM, 90Ah)",akkumulyatory/dlya_ibp/agm,https://microchips.by/catalog/akkumulyatory/dlya_ibp/agm/20145/,90Ah,,AGM,Delta,HRL 12-90 X,872.6,ok,Y,,
